source	topic	slug	bucket	signal_type	score	seed	generated_at
radar-v2	website not getting leads for small business carlsbad	website-not-getting-leads-for-small-business-carlsbad	marketing	local	19	website not getting leads	2026-03-09T19:23:00.232825+00:00
radar-v2	website not getting leads for small business coronado	website-not-getting-leads-for-small-business-coronado	marketing	local	19	website not getting leads	2026-03-09T19:23:00.232825+00:00
radar-v2	website not getting leads for small business encinitas	website-not-getting-leads-for-small-business-encinitas	marketing	local	19	website not getting leads	2026-03-09T19:23:00.232825+00:00
radar-v2	website not getting leads for small business escondido	website-not-getting-leads-for-small-business-escondido	marketing	local	19	website not getting leads	2026-03-09T19:23:00.232825+00:00
radar-v2	website not getting leads for small business oceanside	website-not-getting-leads-for-small-business-oceanside	marketing	local	19	website not getting leads	2026-03-09T19:23:00.232825+00:00
radar-v2	website not getting leads for small business vista	website-not-getting-leads-for-small-business-vista	marketing	local	19	website not getting leads	2026-03-09T19:23:00.232825+00:00
radar-v2	chargeback prevention tools for small business del mar	chargeback-prevention-tools-for-small-business-del-mar	payments	local	19	chargeback prevention tools	2026-03-09T19:23:00.232825+00:00
radar-v2	chargeback prevention tools for small business la jolla	chargeback-prevention-tools-for-small-business-la-jolla	payments	local	19	chargeback prevention tools	2026-03-09T19:23:00.232825+00:00
radar-v2	chargeback prevention tools for small business san diego	chargeback-prevention-tools-for-small-business-san-diego	payments	local	19	chargeback prevention tools	2026-03-09T19:23:00.232825+00:00
radar-v2	chargeback prevention tools for small business san marcos	chargeback-prevention-tools-for-small-business-san-marcos	payments	local	19	chargeback prevention tools	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems broken	energy-company-payment-systems-broken	payments	urgency	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems cost	energy-company-payment-systems-cost	payments	money	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems fix	energy-company-payment-systems-fix	payments	urgency	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems for high ticket service business	energy-company-payment-systems-for-high-ticket-service-business	payments	intent	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems issue	energy-company-payment-systems-issue	payments	urgency	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems pricing	energy-company-payment-systems-pricing	payments	money	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems problem	energy-company-payment-systems-problem	payments	urgency	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems quote	energy-company-payment-systems-quote	payments	money	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems roi	energy-company-payment-systems-roi	payments	money	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems troubleshooting	energy-company-payment-systems-troubleshooting	payments	urgency	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems vs quickbooks	energy-company-payment-systems-vs-quickbooks	payments	comparison	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems vs square	energy-company-payment-systems-vs-square	payments	comparison	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	energy company payment systems vs stripe	energy-company-payment-systems-vs-stripe	payments	comparison	19	energy company payment systems	2026-03-09T19:23:00.232825+00:00
radar-v2	how does square vs stripe fees work	how-does-square-vs-stripe-fees-work	payments	comparison	19	square vs stripe fees	2026-03-09T19:23:00.232825+00:00
radar-v2	is merchant services pricing worth it	is-merchant-services-pricing-worth-it	payments	money	19	merchant services pricing	2026-03-09T19:23:00.232825+00:00
radar-v2	medical office software setup vs square	medical-office-software-setup-vs-square	payments	comparison	19	medical office software setup	2026-03-09T19:23:00.232825+00:00
radar-v2	medical office software setup vs stripe	medical-office-software-setup-vs-stripe	payments	comparison	19	medical office software setup	2026-03-09T19:23:00.232825+00:00
radar-v2	merchant services pricing alternatives	merchant-services-pricing-alternatives	payments	comparison	19	merchant services pricing	2026-03-09T19:23:00.232825+00:00
radar-v2	merchant services pricing carlsbad	merchant-services-pricing-carlsbad	payments	money	19	merchant services pricing	2026-03-09T19:23:00.232825+00:00
radar-v2	merchant services pricing coronado	merchant-services-pricing-coronado	payments	money	19	merchant services pricing	2026-03-09T19:23:00.232825+00:00
radar-v2	merchant services pricing encinitas	merchant-services-pricing-encinitas	payments	money	19	merchant services pricing	2026-03-09T19:23:00.232825+00:00
radar-v2	merchant services pricing escondido	merchant-services-pricing-escondido	payments	money	19	merchant services pricing	2026-03-09T19:23:00.232825+00:00
radar-v2	merchant services pricing oceanside	merchant-services-pricing-oceanside	payments	money	19	merchant services pricing	2026-03-09T19:23:00.232825+00:00
radar-v2	merchant services pricing vista	merchant-services-pricing-vista	payments	money	19	merchant services pricing	2026-03-09T19:23:00.232825+00:00
radar-v2	payment processor cost too high	payment-processor-cost-too-high	payments	money	19	payment processor fees too high	2026-03-09T19:23:00.232825+00:00
radar-v2	payment processor pricing too high	payment-processor-pricing-too-high	payments	money	19	payment processor fees too high	2026-03-09T19:23:00.232825+00:00
radar-v2	pos system for restaurants fees	pos-system-for-restaurants-fees	payments	money	19	pos system for restaurants	2026-03-09T19:23:00.232825+00:00
radar-v2	pos system for restaurants for small business carlsbad	pos-system-for-restaurants-for-small-business-carlsbad	payments	local	19	pos system for restaurants	2026-03-09T19:23:00.232825+00:00
radar-v2	pos system for restaurants for small business coronado	pos-system-for-restaurants-for-small-business-coronado	payments	local	19	pos system for restaurants	2026-03-09T19:23:00.232825+00:00
radar-v2	pos system for restaurants for small business encinitas	pos-system-for-restaurants-for-small-business-encinitas	payments	local	19	pos system for restaurants	2026-03-09T19:23:00.232825+00:00
radar-v2	pos system for restaurants for small business escondido	pos-system-for-restaurants-for-small-business-escondido	payments	local	19	pos system for restaurants	2026-03-09T19:23:00.232825+00:00
radar-v2	pos system for restaurants for small business oceanside	pos-system-for-restaurants-for-small-business-oceanside	payments	local	19	pos system for restaurants	2026-03-09T19:23:00.232825+00:00
radar-v2	pos system for restaurants for small business vista	pos-system-for-restaurants-for-small-business-vista	payments	local	19	pos system for restaurants	2026-03-09T19:23:00.232825+00:00
radar-v2	restaurant payment processing for small business del mar	restaurant-payment-processing-for-small-business-del-mar	payments	local	19	restaurant payment processing	2026-03-09T19:23:00.232825+00:00
radar-v2	restaurant payment processing for small business la jolla	restaurant-payment-processing-for-small-business-la-jolla	payments	local	19	restaurant payment processing	2026-03-09T19:23:00.232825+00:00
radar-v2	restaurant payment processing for small business san diego	restaurant-payment-processing-for-small-business-san-diego	payments	local	19	restaurant payment processing	2026-03-09T19:23:00.232825+00:00
radar-v2	restaurant payment processing for small business san marcos	restaurant-payment-processing-for-small-business-san-marcos	payments	local	19	restaurant payment processing	2026-03-09T19:23:00.232825+00:00
radar-v2	square vs stripe fees for local business	square-vs-stripe-fees-for-local-business	payments	comparison	19	square vs stripe fees	2026-03-09T19:23:00.232825+00:00
radar-v2	square vs stripe fees for owner operators	square-vs-stripe-fees-for-owner-operators	payments	comparison	19	square vs stripe fees	2026-03-09T19:23:00.232825+00:00
radar-v2	square vs stripe fees for service business	square-vs-stripe-fees-for-service-business	payments	comparison	19	square vs stripe fees	2026-03-09T19:23:00.232825+00:00
radar-v2	square vs stripe fees for small business	square-vs-stripe-fees-for-small-business	payments	comparison	19	square vs stripe fees	2026-03-09T19:23:00.232825+00:00
radar-v2	square vs stripe fees how it works	square-vs-stripe-fees-how-it-works	payments	comparison	19	square vs stripe fees	2026-03-09T19:23:00.232825+00:00
radar-v2	square vs stripe fees vs manual process	square-vs-stripe-fees-vs-manual-process	payments	comparison	19	square vs stripe fees	2026-03-09T19:23:00.232825+00:00
radar-v2	stripe fees for small business broken	stripe-fees-for-small-business-broken	payments	money	19	stripe fees for small business	2026-03-09T19:23:00.232825+00:00
radar-v2	stripe fees for small business cost	stripe-fees-for-small-business-cost	payments	money	19	stripe fees for small business	2026-03-09T19:23:00.232825+00:00
radar-v2	stripe fees for small business fix	stripe-fees-for-small-business-fix	payments	money	19	stripe fees for small business	2026-03-09T19:23:00.232825+00:00
radar-v2	stripe fees for small business for high ticket service business	stripe-fees-for-small-business-for-high-ticket-service-business	payments	money	19	stripe fees for small business	2026-03-09T19:23:00.232825+00:00
radar-v2	stripe fees for small business issue	stripe-fees-for-small-business-issue	payments	money	19	stripe fees for small business	2026-03-09T19:23:00.232825+00:00
radar-v2	stripe fees for small business pricing	stripe-fees-for-small-business-pricing	payments	money	19	stripe fees for small business	2026-03-09T19:23:00.232825+00:00
radar-v2	stripe fees for small business problem	stripe-fees-for-small-business-problem	payments	money	19	stripe fees for small business	2026-03-09T19:23:00.232825+00:00
radar-v2	stripe fees for small business quote	stripe-fees-for-small-business-quote	payments	money	19	stripe fees for small business	2026-03-09T19:23:00.232825+00:00
